2507031201;[Default];Z12 Ticiana Deluxe DUNA DUNA;;;;;[lt]0.9;1;1
250210;duna_01;;;;A1;[B]0.107;;1;1
250210;duna_02;;;;A1;[B]0.322;;1;1
250210;duna_03;;;;A1;[B]0.564;;1;1
250210;duna_04;;;;A1;[B]1.048;;1;1
250210;duna_05;;;;A1;[E]0.172[B]0.484;;1;1
250210;duna_06;;;;A1;[E]0.43[B]1.209;;1;1
250210;duna_07;;;;A1;[D]0.68[B]4.03;;1;1
250210;duna_08;;;;A1;[B]0.661[V]0.122[E]0.219;;1;1
250210;duna_09;;;;A1;[V]0.435[B]4.03;;1;1
250210;duna_10;;;;A1;[B]2.257[V]0.871[E]0.548;;1;1
250210;duna_11;;;;A1;[V]0.653[B]1.37;;1;1
250210;duna_12;;;;A1;[B]0.451[V]0.174[E]0.11;;1;1
250210;duna_13;;;;A1;[I]2.234[B]3.264;;1;1
250210;duna_14;;;;A1;[B]0.887[F]0.091;;1;1
250210;duna_15;;;;A1;[E]1.8[I]1.366;;1;1
250210;duna_16;;;;A1;[L]5.4[B]1.08;;1;1
250210;duna_17;;;;A1;[C]0.348[B]3.224;;1;1
250210;duna_18;;;;A1;[C]0.174[B]0.846;;1;1
250210;duna_19;;;;A1;[E]0.47[I]0.31;;1;1
250210;duna_20;;;;A1;[E]0.196[L]0.453;;1;1
250210;duna_21;;;;A1;[D]0.092[B]0.633[L]0.876;;1;1
250210;duna_22;;;;A1;[AN]1.515[B]1.975;;1;1
250210;duna_23;;;;A1;[AN]5.927[B]3.103;;1;1
250210;duna_24;;;;A1;[C]0.552[B]0.846;;1;1
250210;duna_25;;;;A1;[C]0.174[B]0.322;;1;1
250210;duna_26;;;;A1;[E]0.196[L]1.846;;1;1
250210;duna_27;;;;A1;[B]0.107[L]0.465[C]0.077;;1;1
250210;duna_28;;;;A1;[B]0.161[L]0.697[C]0.319;;1;1
250210;duna_29;;;;A1;[C]0.697[B]0.339;;1;1
250210;duna_30;;;;A1;[TYO]1.056[B]0.115;;1;1
250210;duna_31;;;;A1;[AN]0.099;;1;1
250210;duna_32;;;;A1;[C]0.203[L]0.209;;1;1
250210;duna_33;;;;A1;[C]0.174[L]0.697;;1;1
250210;duna_34;;;;A1;[C]0.276[L]0.581[I]0.093;;1;1
250210;duna_35;;;;A1;[L]0.975;;1;1
250210;duna_36;;;;A1;[B]0.177[L]0.279[C]0.128[I]0.099;;1;1
250210;duna_37;;;;A1;[L]4.459;;1;1
250210;duna_38;;;;A1;[E]0.235[I]0.31;;1;1
250210;duna_39;;;;A1;[B]0.564[I]0.186;;1;1
250210;duna_40;;;;A1;[B]0.242[L]0.209[I]0.186;;1;1
250210;duna_41;;;;A1;[RN]0.278[L]0.871;;1;1
250210;duna_42;;;;A1;[F]0.156[B]0.403;;1;1
250210;duna_43;;;;A1;[T]1.598[V]1.481[B]1.773;;1;1
250210;duna_44;;;;A1;[TRO]1.235[B]0.725;;1;1
250210;duna_45;;;;A1;[F]3.842[B]2.257[T]3.931;;1;1
250210;duna_46;;;;A1;[L]27;;1;1
250210;duna_47;;;;A1;[L]54[B]10.8;;1;1
250210;duna_48;;;;A1;[B]12.09;;1;1
250210;duna_49;;;;A1;[B]97.2;;1;1
